scenario,value,ablation,seed,user_num,load_scale,bw_scale,f_scale,tmax_scale,p_c6_viol,p_c7_viol,p_c8_viol,mean_overflow_prob,mean_m1_excess_cond,mean_m2_excess_cond,mean_offload_ratio,action_0_ratio,action_1_ratio,action_2_ratio,action_3_ratio,action_4_ratio,action_5_ratio,action_6_ratio,action_7_ratio,total_energy,avg_energy_per_slot_user,lyap_constraint_weight,lyap_energy_weight,lyap_constraint_scale,lyap_energy_scale,wolf_epsilon,episodes,warmup_ratio
load_scale,1.0,-Lyapunov,2,15,1.0,1.0,1.0,1.0,1.0,1.0,0.6,1.0,21809410.648991067,632080419417691.9,0.0502222222222221,0.9141111111111111,0.011444444444444445,0.01211111111111111,0.01211111111111111,0.011222222222222222,0.011444444444444445,0.014,0.013555555555555555,7.843451556689781,0.0008714946174099757,20.0,1.0,1e+24,1e+25,0.1,2000,0.7
load_scale,1.0,-Lyapunov,3,15,1.0,1.0,1.0,1.0,1.0,0.8666666666666667,0.8,0.9668888888888889,18745347.975050796,451629311358787.94,0.05133333333333319,0.9132222222222223,0.011555555555555555,0.011555555555555555,0.012333333333333333,0.011777777777777778,0.013888888888888888,0.013777777777777778,0.011888888888888888,7.447233563311814,0.0008274703959235349,20.0,1.0,1e+24,1e+25,0.1,2000,0.7
load_scale,1.0,-Lyapunov,4,15,1.0,1.0,1.0,1.0,1.0,0.8666666666666667,0.6666666666666666,0.9934444444444445,22963755.485178597,708526697075128.6,0.05144444444444431,0.9083333333333333,0.012333333333333333,0.013222222222222222,0.014666666666666666,0.012333333333333333,0.012,0.013444444444444445,0.013666666666666667,7.784250006786663,0.0008649166674207403,20.0,1.0,1e+24,1e+25,0.1,2000,0.7
load_scale,1.0,-Lyapunov,5,15,1.0,1.0,1.0,1.0,1.0,1.0,0.7333333333333333,1.0,22318106.851152837,624543452169580.5,0.04788888888888877,0.9136666666666666,0.01211111111111111,0.013111111111111112,0.013222222222222222,0.011777777777777778,0.012222222222222223,0.012777777777777779,0.011111111111111112,7.44352322889326,0.0008270581365436955,20.0,1.0,1e+24,1e+25,0.1,2000,0.7
load_scale,1.0,-Priority,1,15,1.0,1.0,1.0,1.0,1.0,1.0,0.8666666666666667,1.0,28299137.562418956,996928021325910.0,0.053555555555555426,0.9062222222222223,0.013666666666666667,0.014555555555555556,0.012,0.014666666666666666,0.014555555555555556,0.013,0.011333333333333334,3.4055085424055993,0.0003783898380450666,20.0,1.0,1e+24,1e+25,0.1,2000,0.7
load_scale,1.0,-Priority,2,15,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.9513333333333333,27531834.92595165,1010353954341224.0,0.05566666666666658,0.9085555555555556,0.011444444444444445,0.01211111111111111,0.012222222222222223,0.012666666666666666,0.013888888888888888,0.014333333333333333,0.014777777777777779,3.5412359852653776,0.0003934706650294864,20.0,1.0,1e+24,1e+25,0.1,2000,0.7
load_scale,1.0,-Priority,3,15,1.0,1.0,1.0,1.0,1.0,1.0,0.8666666666666667,0.9601111111111111,23930063.87482031,689901796292863.5,0.05522222222222214,0.9093333333333333,0.011555555555555555,0.011555555555555555,0.012333333333333333,0.011777777777777778,0.016,0.013777777777777778,0.013666666666666667,3.302068822063317,0.000366896535784813,20.0,1.0,1e+24,1e+25,0.1,2000,0.7
load_scale,1.0,-Priority,4,15,1.0,1.0,1.0,1.0,1.0,1.0,0.8666666666666667,0.986111111111111,28910410.238460016,1067961884318921.9,0.05399999999999987,0.9057777777777778,0.012333333333333333,0.013222222222222222,0.014666666666666666,0.014222222222222223,0.012,0.014,0.013777777777777778,3.348660040050165,0.0003720733377833517,20.0,1.0,1e+24,1e+25,0.1,2000,0.7
load_scale,1.0,-Priority,5,15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,28683352.64078629,968195191290337.1,0.04788888888888877,0.9136666666666666,0.01211111111111111,0.013111111111111112,0.013222222222222222,0.011777777777777778,0.012222222222222223,0.012777777777777779,0.011111111111111112,3.004660516879801,0.00033385116854220013,20.0,1.0,1e+24,1e+25,0.1,2000,0.7
load_scale,1.0,Random,1,15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,301559353.7459138,9.622701121565622e+16,0.48811111111111083,0.12711111111111112,0.12688888888888888,0.13077777777777777,0.12711111111111112,0.118,0.1272222222222222,0.12155555555555556,0.12133333333333333,216.939306201355,0.024104367355706112,20.0,1.0,1e+24,1e+25,0.1,2000,0.7
load_scale,1.0,Random,2,15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,304537905.77935517,9.828364293602912e+16,0.49900000000000005,0.125,0.12611111111111112,0.12011111111111111,0.12977777777777777,0.12833333333333333,0.1272222222222222,0.12233333333333334,0.12111111111111111,228.79681975483572,0.025421868861648413,20.0,1.0,1e+24,1e+25,0.1,2000,0.7
load_scale,1.0,Random,3,15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,299304468.11338603,9.480900542661894e+16,0.499444444444444,0.12255555555555556,0.1302222222222222,0.12533333333333332,0.12244444444444444,0.12088888888888889,0.12522222222222223,0.12644444444444444,0.12688888888888888,236.34882145109574,0.02626098016123286,20.0,1.0,1e+24,1e+25,0.1,2000,0.7
