scenario,value,ablation,seed,user_num,load_scale,bw_scale,f_scale,tmax_scale,p_c6_viol,p_c7_viol,p_c8_viol,mean_overflow_prob,mean_m1_excess_cond,mean_m2_excess_cond,mean_offload_ratio,action_0_ratio,action_1_ratio,action_2_ratio,action_3_ratio,action_4_ratio,action_5_ratio,action_6_ratio,action_7_ratio,total_energy,avg_energy_per_slot_user,lyap_constraint_weight,lyap_energy_weight,lyap_constraint_scale,lyap_energy_scale,wolf_epsilon,episodes,warmup_ratio
user_num,10,-VQ,1,10,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43499999999999994,0.2475,0.105,0.12,0.0925,0.11,0.0875,0.11,0.1275,10.38839104943424,0.0259709776235856,20.0,1.0,1e+24,1e+25,0.1,80,0.5
user_num,10,-GPD,1,10,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43499999999999994,0.2475,0.105,0.12,0.0925,0.11,0.0875,0.11,0.1275,10.38839104943424,0.0259709776235856,20.0,1.0,1e+24,1e+25,0.1,80,0.5
user_num,10,-Lyapunov,1,10,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43499999999999994,0.2475,0.105,0.12,0.0925,0.11,0.0875,0.11,0.1275,10.38839104943424,0.0259709776235856,20.0,1.0,1e+24,1e+25,0.1,80,0.5
user_num,10,-Priority,1,10,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44499999999999995,0.2475,0.1025,0.1225,0.0825,0.1175,0.0925,0.1075,0.1275,3.23164735993498,0.008079118399837451,20.0,1.0,1e+24,1e+25,0.1,80,0.5
user_num,10,Random,1,10,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.115,0.1,0.145,0.13,0.1375,0.1325,0.145,0.095,11.235003723166022,0.028087509307915055,20.0,1.0,1e+24,1e+25,0.1,80,0.5
user_num,15,Full,1,15,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4283333333333334,0.24833333333333332,0.12333333333333334,0.095,0.105,0.11,0.08833333333333333,0.11833333333333333,0.11166666666666666,12.103742628865273,0.020172904381442123,20.0,1.0,1e+24,1e+25,0.1,80,0.5
user_num,15,-VQ,1,15,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4283333333333334,0.24833333333333332,0.12333333333333334,0.095,0.105,0.11,0.08833333333333333,0.11833333333333333,0.11166666666666666,12.103742628865273,0.020172904381442123,20.0,1.0,1e+24,1e+25,0.1,80,0.5
user_num,15,-GPD,1,15,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4283333333333334,0.24833333333333332,0.12333333333333334,0.095,0.105,0.11,0.08833333333333333,0.11833333333333333,0.11166666666666666,12.103742628865273,0.020172904381442123,20.0,1.0,1e+24,1e+25,0.1,80,0.5
user_num,15,-Lyapunov,1,15,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4283333333333334,0.24833333333333332,0.12333333333333334,0.095,0.105,0.11,0.08833333333333333,0.11833333333333333,0.11166666666666666,12.103742628865273,0.020172904381442123,20.0,1.0,1e+24,1e+25,0.1,80,0.5
user_num,15,-Priority,1,15,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42666666666666675,0.25,0.11833333333333333,0.1,0.105,0.10333333333333333,0.09,0.12333333333333334,0.11,2.702827953403982,0.004504713255673303,20.0,1.0,1e+24,1e+25,0.1,80,0.5
user_num,15,Random,1,15,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4966666666666666,0.12833333333333333,0.12333333333333334,0.12833333333333333,0.12333333333333334,0.12,0.12666666666666668,0.13333333333333333,0.11666666666666667,16.944933794270284,0.028241556323783806,20.0,1.0,1e+24,1e+25,0.1,80,0.5
user_num,20,Full,1,20,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3950000000000001,0.2525,0.12375,0.105,0.12375,0.1025,0.09625,0.09,0.10625,14.621313798351215,0.01827664224793902,20.0,1.0,1e+24,1e+25,0.1,80,0.5
user_num,20,-VQ,1,20,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3950000000000001,0.2525,0.12375,0.105,0.12375,0.1025,0.09625,0.09,0.10625,14.621313798351215,0.01827664224793902,20.0,1.0,1e+24,1e+25,0.1,80,0.5
user_num,20,-GPD,1,20,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3950000000000001,0.2525,0.12375,0.105,0.12375,0.1025,0.09625,0.09,0.10625,14.621313798351215,0.01827664224793902,20.0,1.0,1e+24,1e+25,0.1,80,0.5
user_num,20,-Lyapunov,1,20,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3950000000000001,0.2525,0.12375,0.105,0.12375,0.1025,0.09625,0.09,0.10625,14.621313798351215,0.01827664224793902,20.0,1.0,1e+24,1e+25,0.1,80,0.5
user_num,20,-Priority,1,20,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3962500000000001,0.23625,0.1275,0.1125,0.1275,0.09875,0.09875,0.085,0.11375,2.765494718800801,0.0034568683985010014,20.0,1.0,1e+24,1e+25,0.1,80,0.5
user_num,20,Random,1,20,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4875000000000001,0.12,0.12375,0.14375,0.125,0.12,0.12875,0.12,0.11875,26.457474525216565,0.0330718431565207,20.0,1.0,1e+24,1e+25,0.1,80,0.5
user_num,25,Full,1,25,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.433,0.257,0.101,0.108,0.101,0.104,0.115,0.097,0.117,25.217468679430475,0.025217468679430474,20.0,1.0,1e+24,1e+25,0.1,80,0.5
user_num,25,-VQ,1,25,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.433,0.257,0.101,0.108,0.101,0.104,0.115,0.097,0.117,25.217468679430475,0.025217468679430474,20.0,1.0,1e+24,1e+25,0.1,80,0.5
user_num,25,-GPD,1,25,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.433,0.257,0.101,0.108,0.101,0.104,0.115,0.097,0.117,25.217468679430475,0.025217468679430474,20.0,1.0,1e+24,1e+25,0.1,80,0.5
user_num,25,-Lyapunov,1,25,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.433,0.257,0.101,0.108,0.101,0.104,0.115,0.097,0.117,25.217468679430475,0.025217468679430474,20.0,1.0,1e+24,1e+25,0.1,80,0.5
user_num,25,-Priority,1,25,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43099999999999994,0.256,0.104,0.11,0.099,0.101,0.119,0.094,0.117,4.039697881860344,0.004039697881860344,20.0,1.0,1e+24,1e+25,0.1,80,0.5
user_num,25,Random,1,25,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4960000000000001,0.11,0.115,0.15,0.129,0.125,0.115,0.118,0.138,39.61825636350766,0.03961825636350766,20.0,1.0,1e+24,1e+25,0.1,80,0.5
user_num,30,Full,1,30,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43833333333333335,0.25083333333333335,0.11083333333333334,0.09666666666666666,0.10333333333333333,0.1025,0.12,0.11,0.10583333333333333,33.26819298537069,0.027723494154475573,20.0,1.0,1e+24,1e+25,0.1,80,0.5
user_num,30,-VQ,1,30,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43833333333333335,0.25083333333333335,0.11083333333333334,0.09666666666666666,0.10333333333333333,0.1025,0.12,0.11,0.10583333333333333,33.26819298537069,0.027723494154475573,20.0,1.0,1e+24,1e+25,0.1,80,0.5
user_num,30,-GPD,1,30,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43833333333333335,0.25083333333333335,0.11083333333333334,0.09666666666666666,0.10333333333333333,0.1025,0.12,0.11,0.10583333333333333,33.26819298537069,0.027723494154475573,20.0,1.0,1e+24,1e+25,0.1,80,0.5
user_num,30,-Lyapunov,1,30,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43833333333333335,0.25083333333333335,0.11083333333333334,0.09666666666666666,0.10333333333333333,0.1025,0.12,0.11,0.10583333333333333,33.26819298537069,0.027723494154475573,20.0,1.0,1e+24,1e+25,0.1,80,0.5
user_num,30,-Priority,1,30,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43833333333333335,0.25083333333333335,0.10916666666666666,0.09833333333333333,0.10333333333333333,0.10333333333333333,0.11916666666666667,0.10916666666666666,0.10666666666666667,5.153360392867049,0.004294466994055874,20.0,1.0,1e+24,1e+25,0.1,80,0.5
user_num,30,Random,1,30,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49416666666666653,0.12,0.11583333333333333,0.13916666666666666,0.13083333333333333,0.12166666666666667,0.11416666666666667,0.12666666666666668,0.13166666666666665,50.37653550656773,0.041980446255473106,20.0,1.0,1e+24,1e+25,0.1,80,0.5
user_num,35,Full,1,35,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43571428571428567,0.26357142857142857,0.10071428571428571,0.08785714285714286,0.11214285714285714,0.09642857142857143,0.11857142857142858,0.11357142857142857,0.10714285714285714,50.43972227337518,0.03602837305241084,20.0,1.0,1e+24,1e+25,0.1,80,0.5
user_num,35,-VQ,1,35,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43571428571428567,0.26357142857142857,0.10071428571428571,0.08785714285714286,0.11214285714285714,0.09642857142857143,0.11857142857142858,0.11357142857142857,0.10714285714285714,50.43972227337518,0.03602837305241084,20.0,1.0,1e+24,1e+25,0.1,80,0.5
user_num,35,-GPD,1,35,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43571428571428567,0.26357142857142857,0.10071428571428571,0.08785714285714286,0.11214285714285714,0.09642857142857143,0.11857142857142858,0.11357142857142857,0.10714285714285714,50.43972227337518,0.03602837305241084,20.0,1.0,1e+24,1e+25,0.1,80,0.5
user_num,35,-Lyapunov,1,35,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43571428571428567,0.26357142857142857,0.10071428571428571,0.08785714285714286,0.11214285714285714,0.09642857142857143,0.11857142857142858,0.11357142857142857,0.10714285714285714,50.43972227337518,0.03602837305241084,20.0,1.0,1e+24,1e+25,0.1,80,0.5
user_num,35,-Priority,1,35,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4307142857142857,0.26785714285714285,0.10071428571428571,0.08571428571428572,0.115,0.09357142857142857,0.11285714285714285,0.11571428571428571,0.10857142857142857,6.415327286057327,0.004582376632898091,20.0,1.0,1e+24,1e+25,0.1,80,0.5
user_num,35,Random,1,35,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5085714285714287,0.12428571428571429,0.11071428571428571,0.12928571428571428,0.12714285714285714,0.12642857142857142,0.11571428571428571,0.1407142857142857,0.12571428571428572,67.00917763335973,0.04786369830954266,20.0,1.0,1e+24,1e+25,0.1,80,0.5
user_num,40,Full,1,40,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.425625,0.258125,0.1075,0.10625,0.1025,0.09625,0.111875,0.105,0.1125,64.90621608890802,0.04056638505556751,20.0,1.0,1e+24,1e+25,0.1,80,0.5
user_num,40,-VQ,1,40,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.425625,0.258125,0.1075,0.10625,0.1025,0.09625,0.111875,0.105,0.1125,64.90621608890802,0.04056638505556751,20.0,1.0,1e+24,1e+25,0.1,80,0.5
user_num,40,-GPD,1,40,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.425625,0.258125,0.1075,0.10625,0.1025,0.09625,0.111875,0.105,0.1125,64.90621608890802,0.04056638505556751,20.0,1.0,1e+24,1e+25,0.1,80,0.5
user_num,40,-Lyapunov,1,40,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.425625,0.258125,0.1075,0.10625,0.1025,0.09625,0.111875,0.105,0.1125,64.90621608890802,0.04056638505556751,20.0,1.0,1e+24,1e+25,0.1,80,0.5
user_num,40,-Priority,1,40,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42312500000000003,0.2625,0.109375,0.10125,0.10375,0.095,0.1125,0.101875,0.11375,7.768398316152926,0.004855248947595579,20.0,1.0,1e+24,1e+25,0.1,80,0.5
user_num,40,Random,1,40,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51125,0.12625,0.11875,0.1225,0.12125,0.126875,0.115625,0.141875,0.126875,87.1905790268238,0.054494111891764875,20.0,1.0,1e+24,1e+25,0.1,80,0.5
