scenario,value,ablation,n_seed,user_num,load_scale,bw_scale,f_scale,tmax_scale,p_c6_viol_mean,p_c6_viol_std,p_c7_viol_mean,p_c7_viol_std,p_c8_viol_mean,p_c8_viol_std,mean_overflow_prob_mean,mean_overflow_prob_std,mean_m1_excess_cond_mean,mean_m1_excess_cond_std,mean_m2_excess_cond_mean,mean_m2_excess_cond_std,mean_offload_ratio_mean,mean_offload_ratio_std,action_0_ratio_mean,action_0_ratio_std,action_1_ratio_mean,action_1_ratio_std,action_2_ratio_mean,action_2_ratio_std,action_3_ratio_mean,action_3_ratio_std,action_4_ratio_mean,action_4_ratio_std,action_5_ratio_mean,action_5_ratio_std,action_6_ratio_mean,action_6_ratio_std,action_7_ratio_mean,action_7_ratio_std,total_energy_mean,total_energy_std,avg_energy_per_slot_user_mean,avg_energy_per_slot_user_std,lyap_constraint_weight,lyap_energy_weight,lyap_constraint_scale,lyap_energy_scale,wolf_epsilon,episodes,warmup_ratio
user_num,5,-GPD,5,5,1.0,1.0,1.0,1.0,1.0,0.0,0.96,0.07999999999999999,0.8799999999999999,0.0979795897113271,0.9738666666666667,0.032206693576198,28877010.492202748,2972747.4162020306,1064783779133644.8,222301776309129.62,0.05266666666666655,0.00211869981094276,0.9108666666666666,0.0033506218328344293,0.0118,0.0005416025603090641,0.011866666666666666,0.002124983660067897,0.0128,0.0009092121131323902,0.013266666666666666,0.0013399834161494516,0.013599999999999998,0.0018666666666666658,0.012333333333333333,0.0016865480854231357,0.013466666666666665,0.0010456258094238746,17.68237366316381,2.659406742322886,0.005894124554387937,0.0008864689141076287,20.0,1.0,1e+24,1e+25,0.1,2000,0.7
user_num,5,-Lyapunov,5,5,1.0,1.0,1.0,1.0,1.0,0.0,0.8799999999999999,0.0979795897113271,0.76,0.08000000000000003,0.9738666666666667,0.032206693576198,23311258.555450235,2665484.290988244,724842049396347.2,156857201319267.3,0.05033333333333323,0.0016193277068654822,0.9132,0.0034998412662418095,0.0118,0.0005416025603090641,0.011866666666666666,0.002124983660067897,0.0128,0.0009092121131323902,0.013266666666666666,0.0013399834161494516,0.013066666666666666,0.0015549205052920794,0.0112,0.0014847371634213393,0.0128,0.0016138291249213604,17.355344428192225,2.733873628979777,0.005785114809397409,0.0009112912096599258,20.0,1.0,1e+24,1e+25,0.1,2000,0.7
user_num,5,-Priority,5,5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.9199999999999999,0.09797958971132709,0.9795999999999999,0.025491959516678948,29423364.616246976,2860923.5524421544,1075541532333778.8,229750012589356.9,0.054066666666666575,0.0030140412147886242,0.9094666666666666,0.004112852484049902,0.0118,0.0005416025603090641,0.011866666666666666,0.002124983660067897,0.0128,0.0009092121131323902,0.01373333333333333,0.0018306040290327968,0.014666666666666666,0.004,0.011666666666666667,0.0013984117975602021,0.014000000000000002,0.0029589788028229536,8.525707801479026,0.5649863648961573,0.002841902600493009,0.00018832878829871908,20.0,1.0,1e+24,1e+25,0.1,2000,0.7
user_num,5,Random,5,5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,302808520.90260637,3588139.8567528706,9.75484520367939e+16,2350129601113444.5,0.501,0.015731073284002924,0.12566666666666665,0.007504072968136113,0.11979999999999999,0.002156128217172833,0.12493333333333331,0.0057131427428342785,0.1286,0.005380623673061625,0.1259333333333333,0.008621420352174513,0.12580000000000002,0.0041984123983556795,0.12373333333333333,0.0060236570656408105,0.12553333333333333,0.007741949223404777,190.81330340709835,6.338506892208188,0.06360443446903277,0.0021128356307360623,20.0,1.0,1e+24,1e+25,0.1,2000,0.7
user_num,10,Full,5,10,1.0,1.0,1.0,1.0,1.0,0.0,0.9800000000000001,0.039999999999999994,0.8,0.14142135623730953,0.9883,0.013201178398579084,27575220.900450744,1482195.0561061373,996078368260619.2,101869183782768.02,0.05250000000000016,0.004153980687913202,0.9094333333333333,0.004073764297987231,0.012933333333333335,0.0016451950239004087,0.012466666666666666,0.0006271629240742259,0.012666666666666665,0.0018499249234015473,0.0127,0.0010666666666666665,0.0129,0.0015224249662225654,0.014666666666666666,0.0012337837015547828,0.012233333333333336,0.0017782638224465522,9.712450876770289,1.070409738438344,0.0016187418127950482,0.0001784016230730573,20.0,1.0,1e+24,1e+25,0.1,2000,0.7
user_num,10,-VQ,5,10,1.0,1.0,1.0,1.0,1.0,0.0,0.8200000000000001,0.09797958971132711,0.7,0.10954451150103324,0.9883,0.013201178398579084,21855018.214640997,505218.2922310149,663052205627258.6,21542488186350.113,0.04923333333333346,0.003330999182761191,0.9127000000000001,0.0035783298400852382,0.012933333333333335,0.0016451950239004087,0.012466666666666666,0.0006271629240742259,0.012666666666666665,0.0018499249234015473,0.012266666666666665,0.001186029791643813,0.012199999999999999,0.0013349989596333858,0.013733333333333334,0.0007930251502246879,0.011033333333333334,0.0016377491328717656,9.41616279305266,1.0670833826030957,0.0015693604655087766,0.0001778472304338493,20.0,1.0,1e+24,1e+25,0.1,2000,0.7
user_num,10,-GPD,5,10,1.0,1.0,1.0,1.0,1.0,0.0,0.9800000000000001,0.039999999999999994,0.8,0.14142135623730953,0.9883,0.013201178398579084,27575220.900450744,1482195.0561061373,996078368260619.2,101869183782768.02,0.05250000000000016,0.004153980687913202,0.9094333333333333,0.004073764297987231,0.012933333333333335,0.0016451950239004087,0.012466666666666666,0.0006271629240742259,0.012666666666666665,0.0018499249234015473,0.0127,0.0010666666666666665,0.0129,0.0015224249662225654,0.014666666666666666,0.0012337837015547828,0.012233333333333336,0.0017782638224465522,9.712450876770289,1.070409738438344,0.0016187418127950482,0.0001784016230730573,20.0,1.0,1e+24,1e+25,0.1,2000,0.7
user_num,10,-Lyapunov,5,10,1.0,1.0,1.0,1.0,1.0,0.0,0.8200000000000001,0.09797958971132711,0.7,0.10954451150103324,0.9883,0.013201178398579084,21855018.214640997,505218.2922310149,663052205627258.6,21542488186350.113,0.04923333333333346,0.003330999182761191,0.9127000000000001,0.0035783298400852382,0.012933333333333335,0.0016451950239004087,0.012466666666666666,0.0006271629240742259,0.012666666666666665,0.0018499249234015473,0.012266666666666665,0.001186029791643813,0.012199999999999999,0.0013349989596333858,0.013733333333333334,0.0007930251502246879,0.011033333333333334,0.0016377491328717656,9.41616279305266,1.0670833826030957,0.0015693604655087766,0.0001778472304338493,20.0,1.0,1e+24,1e+25,0.1,2000,0.7
user_num,10,-Priority,5,10,1.0,1.0,1.0,1.0,1.0,0.0,0.9800000000000001,0.039999999999999994,0.8400000000000001,0.10198039027185571,0.9898,0.012601322681898664,27649545.241461046,1275895.7656063319,981581948831581.4,111174407212536.95,0.051566666666666816,0.004477846704735612,0.9103999999999999,0.004405299838452147,0.012933333333333335,0.0016451950239004087,0.012433333333333334,0.0005925462944877057,0.012666666666666665,0.0018499249234015473,0.0126,0.0013316656236958785,0.0128,0.001469693845669907,0.014300000000000002,0.0010402991022884825,0.011866666666666668,0.0020666666666666663,4.587312442979446,0.2657654797989589,0.0007645520738299074,4.4294246633159804e-05,20.0,1.0,1e+24,1e+25,0.1,2000,0.7
user_num,10,Random,5,10,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,303698006.6999485,3866509.613054311,9.774320947424578e+16,2399341883005456.0,0.5025000000000001,0.00377565299723859,0.12663333333333332,0.004239234731777787,0.12393333333333331,0.003807302924059961,0.12206666666666668,0.0042290004072409884,0.12486666666666665,0.0040433759272282465,0.12603333333333333,0.004663570401408015,0.12556666666666666,0.0035987652203375462,0.1256,0.003124455508120132,0.12530000000000002,0.005080901057445973,166.7233915753793,1.5131221774559769,0.027787231929229883,0.00025218702957599656,20.0,1.0,1e+24,1e+25,0.1,2000,0.7
