experiment,scenario,value,policy,seed,user_num,load_scale,bw_scale,f_scale,tmax_scale,episodes,warmup_ratio,p_c5_viol,p_c6_viol,p_c7_viol,p_c8_viol,mean_c5_excess_ratio,mean_overflow_prob,mean_m1_excess_cond,mean_m2_excess_cond,mean_offload_ratio,total_energy,avg_energy_per_slot_user,action_0_ratio,action_1_ratio,action_2_ratio,action_3_ratio,action_4_ratio,action_5_ratio,action_6_ratio,action_7_ratio
stress_scan,f_scale,0.4,Lyapunov-Greedy,1,15,1.0,1.0,0.4,1.0,10,0.5,1.0,0.0,0.0,0.0,514.7190166222222,0.0,0.0,0.0,0.0,0.020249999999999994,0.0002699999999999999,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
stress_scan,f_scale,0.4,Non-MEC,1,15,1.0,1.0,0.4,1.0,10,0.5,1.0,0.0,0.0,0.0,514.7190166222222,0.0,0.0,0.0,0.0,0.020249999999999994,0.0002699999999999999,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
stress_scan,f_scale,0.4,Stand-alone MEC,1,15,1.0,1.0,0.4,1.0,10,0.5,0.9600000000000001,0.0,0.0,0.0,71.20120939435124,0.0,0.0,0.0,1.0,1.4957546879900743,0.019943395839867657,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.96
stress_scan,f_scale,0.4,Random,1,15,1.0,1.0,0.4,1.0,10,0.5,0.92,0.0,0.0,0.0,680.3057295989473,0.0,0.0,0.0,0.5333333333333334,0.2715760088445348,0.003621013451260464,0.13333333333333333,0.10666666666666667,0.09333333333333334,0.13333333333333333,0.10666666666666667,0.12,0.10666666666666667,0.2
stress_scan,f_scale,0.6,Full,1,15,1.0,1.0,0.6,1.0,10,0.5,1.0,0.0,0.0,0.0,283.88529304436156,0.0,0.0,0.0,0.5066666666666667,3.5496120732580994,0.047328160976774655,0.0,0.0,0.0,0.49333333333333335,0.0,0.0,0.0,0.5066666666666667
stress_scan,f_scale,0.6,IQL,1,15,1.0,1.0,0.6,1.0,10,0.5,1.0,0.0,0.0,0.0,316.41350428545314,0.0,0.0,0.0,0.49333333333333335,3.032601004537705,0.040434680060502735,0.0,0.0,0.0,0.5066666666666667,0.0,0.0,0.0,0.49333333333333335
stress_scan,f_scale,0.6,No-EVT,1,15,1.0,1.0,0.6,1.0,10,0.5,1.0,0.0,0.0,0.0,283.88529304436156,0.0,0.0,0.0,0.5066666666666667,3.5496120732580994,0.047328160976774655,0.0,0.0,0.0,0.49333333333333335,0.0,0.0,0.0,0.5066666666666667
stress_scan,f_scale,0.6,Lyapunov-Greedy,1,15,1.0,1.0,0.6,1.0,10,0.5,1.0,0.0,0.0,0.0,514.7190166222222,0.0,0.0,0.0,0.0,0.020249999999999994,0.0002699999999999999,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
stress_scan,f_scale,0.6,Non-MEC,1,15,1.0,1.0,0.6,1.0,10,0.5,1.0,0.0,0.0,0.0,514.7190166222222,0.0,0.0,0.0,0.0,0.020249999999999994,0.0002699999999999999,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
stress_scan,f_scale,0.6,Stand-alone MEC,1,15,1.0,1.0,0.6,1.0,10,0.5,0.8800000000000001,0.0,0.0,0.0,47.17139174484363,0.0,0.0,0.0,1.0,1.5414569197124952,0.020552758929499936,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.88
stress_scan,f_scale,0.6,Random,1,15,1.0,1.0,0.6,1.0,10,0.5,0.9066666666666666,0.0,0.0,0.0,673.0294863356478,0.0,0.0,0.0,0.5333333333333334,0.3199632956000904,0.004266177274667872,0.13333333333333333,0.10666666666666667,0.09333333333333334,0.13333333333333333,0.10666666666666667,0.12,0.10666666666666667,0.2
stress_scan,f_scale,0.8,Full,1,15,1.0,1.0,0.8,1.0,10,0.5,1.0,0.0,0.0,0.0,280.6147212747448,0.0,0.0,0.0,0.5066666666666667,3.67597415826242,0.049012988776832266,0.0,0.0,0.0,0.49333333333333335,0.0,0.0,0.0,0.5066666666666667
stress_scan,f_scale,0.8,IQL,1,15,1.0,1.0,0.8,1.0,10,0.5,1.0,0.0,0.0,0.0,313.3080094971698,0.0,0.0,0.0,0.49333333333333335,3.139093118296119,0.04185457491061492,0.0,0.0,0.0,0.5066666666666667,0.0,0.0,0.0,0.49333333333333335
stress_scan,f_scale,0.8,No-EVT,1,15,1.0,1.0,0.8,1.0,10,0.5,1.0,0.0,0.0,0.0,280.6147212747448,0.0,0.0,0.0,0.5066666666666667,3.67597415826242,0.049012988776832266,0.0,0.0,0.0,0.49333333333333335,0.0,0.0,0.0,0.5066666666666667
stress_scan,f_scale,0.8,Lyapunov-Greedy,1,15,1.0,1.0,0.8,1.0,10,0.5,1.0,0.0,0.0,0.0,514.7190166222222,0.0,0.0,0.0,0.0,0.020249999999999994,0.0002699999999999999,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
stress_scan,f_scale,0.8,Non-MEC,1,15,1.0,1.0,0.8,1.0,10,0.5,1.0,0.0,0.0,0.0,514.7190166222222,0.0,0.0,0.0,0.0,0.020249999999999994,0.0002699999999999999,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
stress_scan,f_scale,0.8,Stand-alone MEC,1,15,1.0,1.0,0.8,1.0,10,0.5,0.8,0.0,0.0,0.0,35.1820107849424,0.0,0.0,0.0,1.0,1.6237422824898573,0.021649897099864764,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.8
stress_scan,f_scale,0.8,Random,1,15,1.0,1.0,0.8,1.0,10,0.5,0.9066666666666666,0.0,0.0,0.0,669.3922815956479,0.0,0.0,0.0,0.5333333333333334,0.3877054970578682,0.0051694066274382425,0.13333333333333333,0.10666666666666667,0.09333333333333334,0.13333333333333333,0.10666666666666667,0.12,0.10666666666666667,0.2
